Date,US_REITs_VNQ,US_SmallCap_IWM,Gold_GLD,US_LargeCap_SPY,Europe_VGK,DevExUS_EFA,US_Bonds_AGG,Emerging_EEM
2012-10-31,-0.00908118,-0.02169256,-0.02943742,-0.01819782,0.01767595,0.01094334,-0.00047186,-0.00435520
2012-11-30,-0.00264044,0.00551288,-0.00467541,0.00565952,0.02475000,0.02780870,0.00270586,0.01555293
2012-12-31,0.03722711,0.03618872,-0.02426979,0.00893415,0.04305877,0.04381173,-0.00245100,0.06803616
2013-01-31,0.03738622,0.06238122,-0.00506115,0.05119067,0.04279325,0.03728468,-0.00621229,-0.00293118
2013-02-28,0.01215913,0.01004696,-0.05086847,0.01275863,-0.03396828,-0.01288601,0.00590776,-0.02284057
2013-03-31,0.02872198,0.04659018,0.00947710,0.03797122,0.00339973,0.01305423,0.00098588,-0.01018268
2013-04-30,0.06734717,-0.00349427,-0.07562313,0.01921251,0.04538952,0.05018644,0.00968570,0.01215809
2013-05-31,-0.05977667,0.03931943,-0.06198785,0.02360929,0.00019456,-0.03019056,-0.02001124,-0.04827899
2013-06-30,-0.01981939,-0.00817961,-0.11058839,-0.01334413,-0.04452474,-0.02677924,-0.01565441,-0.05325781
2013-07-31,0.00902233,0.07334173,0.07430105,0.05167654,0.07625229,0.05322831,0.00269142,0.01324670
2013-08-31,-0.06980133,-0.03164189,0.05204748,-0.02999181,-0.01467178,-0.01955230,-0.00826404,-0.02537806
2013-09-30,0.03481900,0.06489071,-0.04783838,0.03164564,0.07175569,0.07824891,0.01120696,0.07206704
2013-10-31,0.04520690,0.02420066,-0.00343263,0.04630680,0.04183469,0.03260182,0.00832637,0.04170810
2013-11-30,-0.05250959,0.03956418,-0.05511195,0.02963815,0.01021497,0.00546480,-0.00250725,-0.00259106
2013-12-31,0.00101859,0.02021121,-0.03794527,0.02592665,0.02939890,0.02176108,-0.00556729,-0.00406595
2014-01-31,0.04275084,-0.02773957,0.03418871,-0.03524843,-0.04574804,-0.05201185,0.01540940,-0.08636348
2014-02-28,0.05065402,0.04778913,0.06270303,0.04551548,0.07342734,0.06131125,0.00376420,0.03377831
2014-03-31,0.00496847,-0.00748455,-0.03142142,0.00829582,-0.00628920,-0.00459208,-0.00148094,0.03875384
2014-04-30,0.03285193,-0.03747645,0.00493488,0.00695121,0.02646317,0.01666679,0.00821626,0.00780314
2014-05-31,0.02399224,0.00785861,-0.03051039,0.02320664,0.00776714,0.01595430,0.01179148,0.02951847
2014-06-30,0.01134148,0.05272020,0.06319018,0.02064476,-0.00088683,0.00920778,-0.00057548,0.02401783
2014-07-31,0.00080148,-0.06054347,-0.03631673,-0.01343759,-0.04320295,-0.02603490,-0.00250948,0.01364787
2014-08-31,0.03044105,0.04829589,0.00380907,0.03946337,0.00732243,0.00180202,0.01149639,0.02829758
2014-09-30,-0.06040549,-0.05927927,-0.06176329,-0.01379595,-0.03974930,-0.03882476,-0.00614753,-0.07767400
2014-10-31,0.09937362,0.06593517,-0.03054811,0.02355084,-0.01901515,-0.00265117,0.01063981,0.01419592
2014-11-30,0.02000228,0.00111552,-0.00488197,0.02747189,0.02067598,0.00062528,0.00657057,-0.01542130
2014-12-31,0.01903902,0.02892923,0.01311213,-0.00253669,-0.04689914,-0.03992758,0.00147625,-0.03963502
2015-01-31,0.06851892,-0.03277053,0.08689906,-0.02962902,0.00515164,0.00624579,0.02052283,-0.00687210
2015-02-28,-0.03674182,0.05946428,-0.05905219,0.05620427,0.06093380,0.06337795,-0.00894821,0.04408003
2015-03-31,0.01731927,0.01769967,-0.02152204,-0.01570542,-0.02437980,-0.01428569,0.00374745,-0.01497313
2015-04-30,-0.05847515,-0.02564924,-0.00167167,0.00983391,0.04242011,0.03646580,-0.00322783,0.06852762
2015-05-31,-0.00302323,0.02236339,0.00555210,0.01285628,0.00283034,0.00195454,-0.00437394,-0.04104491
2015-06-30,-0.04668639,0.00782980,-0.01516210,-0.02031245,-0.03272673,-0.03118232,-0.01076740,-0.02930880
