Date,US_REITs_VNQ,US_SmallCap_IWM,Gold_GLD,US_LargeCap_SPY,Europe_VGK,DevExUS_EFA,US_Bonds_AGG,Emerging_EEM
2006-04-21,0.00015173,-0.00221220,0.03674543,0.00015209,0.00450756,0.00671647,-0.00010156,0.00782512
2006-04-24,-0.00515131,-0.00795488,-0.02452530,-0.00182994,0.00648147,0.00103797,0.00376630,-0.01309632
2006-04-25,-0.00761465,0.00065685,0.01832923,-0.00412479,-0.00313717,-0.00059289,-0.00334629,-0.01374369
2006-04-26,-0.00306967,-0.00078814,0.01385796,0.00023017,0.00198766,0.00622413,-0.00172913,0.01970143
2006-04-27,0.00631158,-0.00828304,-0.01084057,0.00483137,0.00462886,0.00176744,0.00234369,-0.01573950
2006-04-28,0.00367181,0.01020796,0.03383096,0.00335791,0.00411384,0.00014691,0.00223718,0.00976720
2006-05-01,-0.01204127,-0.01233549,0.00107555,-0.00813872,-0.00262204,-0.00044097,-0.00392057,-0.00028439
2006-05-02,-0.01018211,0.01368537,0.02133210,0.00751531,0.01511691,0.01529404,0.00102128,0.01764345
2006-05-03,0.00187009,-0.00170366,-0.00135243,-0.00372958,-0.00841723,-0.00593846,-0.00071550,0.00111849
2006-05-04,0.01415736,0.01221117,0.01534764,0.00359109,0.00734601,0.00772258,-0.00051016,0.00977673
2006-05-05,0.01288513,0.00557817,0.00755771,0.00883077,0.02057954,0.01532679,0.00184130,0.01613660
2006-05-08,0.00439211,0.00141911,-0.00632446,-0.00120757,-0.00079351,-0.00085443,0.00071435,0.00725926
2006-05-09,-0.00045207,-0.00141710,0.03137956,0.00196405,0.00556148,0.00598628,-0.00050940,0.00090107
2006-05-10,-0.00362072,-0.00606317,0.01004588,-0.00052769,0.00031607,-0.00311691,-0.00112341,-0.01080117
2006-05-11,-0.01847100,-0.02258272,0.00923560,-0.01207106,-0.00837273,-0.01009125,-0.00061315,-0.02547780
2006-05-12,-0.01264860,-0.02403436,0.00126713,-0.01305822,-0.01513445,-0.01292146,-0.00214811,-0.02614357
2006-05-15,0.01374808,-0.00448984,-0.05216534,0.00201172,-0.01795564,-0.00858179,0.00061550,-0.02396929
2006-05-16,-0.00385274,0.00164050,0.01780147,-0.00146720,0.00708279,-0.00146718,0.00491572,0.00500981
2006-05-17,-0.01871922,-0.01828355,-0.00670455,-0.01902383,-0.03696389,-0.03188362,-0.00285406,-0.03430744
2006-05-18,-0.00772465,-0.00945072,-0.01012476,-0.00504532,-0.00033963,-0.00303545,0.00419060,-0.01923133
2006-05-19,0.00238317,0.00883917,-0.02786833,0.00705143,0.00373729,0.00502341,-0.00020358,0.02156890
2006-05-22,-0.00269449,-0.01112650,-0.00426958,-0.00763150,-0.02031110,-0.02196283,0.00020362,-0.04707521
2006-05-23,-0.01096711,-0.01293961,0.01653896,-0.00761126,0.01520335,0.00030952,-0.00274743,-0.01091926
2006-05-24,0.00160749,0.00769437,-0.03495028,0.00798891,-0.00953009,-0.00061906,0.00020407,-0.00696693
2006-05-25,0.01877098,0.02106888,0.00999062,0.01236436,0.01855658,0.01347773,-0.00010226,0.04252554
2006-05-26,0.01196890,0.00595495,0.00618240,0.00508936,0.00826631,0.00810171,0.00428581,-0.00300226
2006-05-29,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2006-05-30,-0.00824798,-0.02753254,0.00015364,-0.01776047,-0.01254839,-0.01516294,-0.00223584,-0.04309425
